,id,app_name,prime_genre,size_bytes,currency,price,rating_count_tot,rating_count_ver,user_rating,user_rating_ver,ver,cont_rating
1332,551407760,Jumping Horses Champions,Games,41161832,USD,0.99,835,835,4.5,4.5,1,4+
1333,551798799,WWE,Entertainment,88150016,USD,0,7553,29,4,3.5,3.16.0,12+
1334,551817261,Starfall Learn to Read,Education,107464704,USD,0,474,3,4,5,3.11,4+
1335,552039496,The Room,Games,338273280,USD,0.99,143908,1056,5,5,1.0.4,9+
1336,552208596,Followers - Social Analytics For Instagram,Social Networking,59160576,USD,0,112778,139,4.5,4.5,6.8.4,4+
1337,552330708,Stock Market HD: Real Time Stocks Tracker + Forex,Finance,77485056,USD,2.99,1275,8,3.5,4,2023,4+
1338,552498441,"It's The Great Pumpkin, Charlie Brown",Book,141408256,USD,5.99,632,0,4,0,1.4,4+
1339,552602056,ClassDojo,Education,80195584,USD,0,35440,122,4.5,5,4.8.3,4+
1340,552764013,NASCAR MOBILE,Sports,70040576,USD,0,16385,6556,4,4.5,6.3.0,4+
1341,553211336,Daniel Tiger’s Neighborhood: Play at Home with Daniel,Education,58736640,USD,2.99,930,88,3.5,3.5,2.0.4,4+
1342,553807264,Cymera - Photo & Beauty Editor & Collage,Photo & Video,123231232,USD,0,523,0,3,0,3.3.1,4+
1343,553834731,Candy Crush Saga,Games,222846976,USD,0,961794,2453,4.5,4.5,1.101.0,4+
1344,553918524,Ugly,Entertainment,47773530,USD,0,224,224,4,4,1,4+
1345,553921725,Crazy Taxi,Games,277301248,USD,0,8573,42,4,4,2.02,9+
1346,554050644,Touch Camera - Fast Recording and Burst,Photo & Video,5071872,USD,1.99,36,1,1,1,2.6.6,4+
1347,554245373,SMART Notebook for iPad,Education,97378304,USD,5.99,301,13,2.5,3.5,3.2,4+
1348,554462411,The Tiny Bang Story,Games,189565952,USD,1.99,143,14,3,3.5,2.1,4+
1349,554533253,Campaign Manager - A Presidential Election Simulation Game,Games,7053312,USD,2.99,116,40,4,4,2,4+
1350,554597348,Vector HD,Games,137798656,USD,0.99,1291,30,4.5,3.5,1.2.0,9+
1351,554936942,Talking Angela for iPad,Entertainment,76846080,USD,0,32763,191,3.5,3.5,2.7,4+
1352,554937499,Earn to Die,Games,56385536,USD,0.99,6977,893,4.5,4.5,1.0.17,12+
1353,554941343,Earn to Die HD,Games,49803264,USD,2.99,2028,489,4.5,5,1.0.17,12+
1354,555208351,Baby Rattle with Child Lock,Games,22364160,USD,1.99,441,402,4.5,4.5,1.5.3,4+
1355,555233356,Clue Solver - for Clue or Cluedo board games,Games,77971456,USD,0.99,185,1,1.5,3,1.2,4+
1356,555376968,ESPN Fantasy Football Baseball Basketball Hockey,Sports,25164800,USD,0,64925,1543,4,3.5,3.2.0,4+
1357,555590884,TransParent Compass,Utilities,35382272,USD,0,0,0,0,0,4.1.1,4+
1358,555641008,Draw a Stickman: EPIC,Games,72376320,USD,1.99,413,42,4.5,4.5,1.4.4,9+
1359,555916407,Year Walk,Games,213773594,USD,3.99,1951,1333,4.5,4.5,1.1,12+
1360,555936735,Angry Birds Friends,Games,190382080,USD,0,23655,376,4,4.5,3.4.0,4+
1361,556027347,Kirkland's Spin to Win,Shopping,9965568,USD,0,177,10,3,3,1.1.4,4+
1362,556164008,Real Racing 3,Games,874184704,USD,0,164483,171,4.5,4.5,5.3.0,4+
1363,556382158,Pacific Fleet,Games,92250112,USD,5.99,806,461,4,4.5,2.1,12+
1364,556430416,Toca Tailor,Education,57734144,USD,2.99,4059,28,4.5,4,1.0.7,4+
1365,556500145,"Tiny Scanner+ - PDF scanner to scan document, receipt & fax",Business,57836544,USD,4.99,5611,1549,5,5,4.1.1,4+
1366,556867879,Draw a Stickman: EPIC HD,Games,113565696,USD,2.99,895,164,4.5,4.5,1.4.4,9+
1367,556990666,TNNS,Games,42757772,USD,1.99,65,17,4.5,5,1.2,4+
1368,557121061,MetaMoJi Note - note taking and PDF annotation app,Productivity,103659520,USD,7.99,493,2,4,4.5,3.9.3,4+
1369,557130558,HelloTalk Language Exchange Learning App,Education,167054336,USD,0,1619,50,4,4.5,2.3.4,4+
1370,557137623,Angry Birds Star Wars,Games,177338368,USD,0,34138,7,4.5,3.5,1.5.11,4+
1371,557138109,Angry Birds Star Wars HD,Games,212249600,USD,0,22674,10,4.5,4.5,1.5.11,4+
1372,557153158,Shpock Boot Sale & Classifieds App. Buy & Sell,Shopping,82904064,USD,0,212,1,4,5,3.12.2,12+
1373,557285579,Total - Free browser with file manager and cloud storage support,Entertainment,75883520,USD,0,4231,288,4.5,4,2.6.4,17+
1374,557405467,"Network Analyzer - wifi scanner, speed test, tools",Utilities,12513280,USD,3.99,2840,258,4.5,5,7.2,4+
1375,557932128,"Inkly: Greeting Cards, Postcards, Flowers & Gifts",Shopping,139865088,USD,0,1034,859,4.5,5,7.5.1,9+
1376,558094294,Dashy Crashy,Games,166305792,USD,0,3979,374,4.5,4.5,2.0.1,4+
1377,558202790,CUBE SNAP,Games,85362688,USD,0.99,1133,142,4.5,4.5,3.14,4+
1378,558270538,File Manager Pro App,Business,14442496,USD,4.99,2154,27,4.5,4,2.5,17+
1379,558433129,Modern Combat 4: Zero Hour,Games,2169602048,USD,6.99,12916,1213,4,4,1.2.1,17+
1380,558512661,InsTrack for Instagram - Analytics Plus More,Social Networking,14225408,USD,0,85535,1897,4.5,4.5,2.3.4,4+
1381,558818638,Weblock - AdBlock for apps and websites,Utilities,37883904,USD,1.99,1880,118,3.5,3.5,4.4.1,4+
1382,559887125,"Ibotta: Cash Back App, Grocery Coupons & Shopping",Shopping,192774144,USD,0,44313,0,4.5,0,5.0.3,12+
1383,559951975,Lumps of Clay,Games,90752000,USD,0.99,0,0,0,0,3,4+
1384,560372072,Mini Golf Stars! Retro Golf Game,Games,224983040,USD,0,9411,165,4.5,4.5,5.72,17+
1385,560586497,"Concepts - Sketch, Design, Illustrate",Productivity,130532352,USD,0,3101,61,4.5,4.5,4.5.1,4+
1386,560692867,Lili™,Games,797827072,USD,0.99,2701,825,4,4,1.3,12+
1387,561350520,Capture - Control Your GoPro Camera - Share Video,Photo & Video,94800896,USD,0,6542,145,3,1.5,3.3.2,12+
1388,561416817,Clumsy Ninja,Games,255400960,USD,0,123032,608,4.5,4.5,1.29.0,4+
1389,561521557,Agricola,Games,349272064,USD,6.99,1107,27,4,4.5,1.2.3,12+
1390,561625752,T-Mobile,Productivity,65560576,USD,0,19977,828,4,4.5,2.9.5,4+
1391,561632513,Peatix -Discover events & communities in your city,Entertainment,84125696,USD,0,10,0,3,0,2.10.0,4+
1392,561941526,Dragon City Mobile,Games,123612160,USD,0,277268,223,4.5,4.5,4.11,4+
1393,562772514,Devil's Attorney,Games,321376256,USD,2.99,1474,125,4.5,4.5,1.0.4,12+
1394,562989701,Vector for iPhone,Games,137792512,USD,0.99,4432,61,4.5,4.5,1.2.0,9+
1395,563027226,NFL HUDDLE: Football Card Trader,Sports,228352000,USD,0,2896,17,4,3,6.5.14,12+
1396,563092250,GeniusMovieWords,Education,47728640,USD,9.99,0,0,0,0,2.1.0,4+
1397,563103341,UBiO,Music,26939392,USD,4.99,8,0,4.5,0,3.0.3,4+
1398,563546294,Minecraft: Skin Studio,Games,46211072,USD,3.99,4006,60,4,4.5,4.8.0,4+
1399,563718995,Bloons TD 5,Games,113020928,USD,2.99,42078,141,4.5,4.5,3.8.3,9+
1400,563764220,minne - shopping handmade item,Shopping,80129024,USD,0,8,0,5,0,7.11.0,4+
1401,563910324,MarineTraffic - Ship Tracking,Travel,45089792,USD,4.99,1782,114,4.5,4.5,3.6.2,4+
1402,564247778,Stone Age: The Board Game,Games,137375744,USD,6.99,850,448,4.5,4.5,2.1,4+
1403,564540143,Hill Climb Racing,Games,108322816,USD,0,108183,186,4.5,4.5,1.33.0,9+
1404,564850309,Urlaubspiraten,Travel,22560768,USD,0,188,0,5,0,2.0.19,4+
1405,564874986,Backflip Madness,Games,17436862,USD,0.99,11687,11687,4.5,4.5,1.1.3,9+
1406,565200595,Fit Brains Trainer,Education,188902400,USD,0,46363,213,4.5,4.5,5.1.10,4+
1407,565355431,Ticket Scanner for Powerball & MegaMillions Pool,News,84973568,USD,0,581,0,3.5,0,5.7.6,12+
1408,565877448,Good homes style-pro,Lifestyle,6373376,USD,0.99,0,0,0,0,1.11,4+
1409,565951597,Monkey Word School Adventure,Education,296433664,USD,1.99,191,1,4,5,1.12,4+
1410,566199224,Bloons TD 5 HD,Games,217499648,USD,2.99,28341,184,4.5,5,3.8.3,9+
1411,566223681,Followers + for Instagram - Follower Analytics,Social Networking,17986560,USD,0,28633,402,4,3.5,2.1.1,12+
1412,566286915,Colin McRae Rally,Games,822431744,USD,2.99,504,171,3.5,4,1.11.4,4+
1413,566394373,Mutant Fridge Mayhem - Gumball,Games,93663232,USD,2.99,3090,869,4.5,4.5,4.1.1,9+
1414,566560753,KATWARN,News,5424128,USD,0,0,0,0,0,2.1.1,4+
1415,566663211,iUniform ASU - Builds Your Army Service Uniform,Utilities,37122048,USD,3.99,132,31,3.5,3,1.13,4+
1416,566685699,We Maps,Travel,38597632,USD,6.99,35,8,4.5,5,8.4.2,4+
1417,566752651,Rainy Mood - Rain Sounds for Sleep & Study,Health & Fitness,91877376,USD,2.99,333,140,4.5,4.5,2.2,4+
1418,567008119,e-Sword HD: Bible Study Made Easy,Reference,20587520,USD,4.99,7309,136,5,5,6,4+
1419,567141387,Vampify - Turn yourself into a Vampire,Entertainment,102176768,USD,0.99,278,0,4.5,0,2.1.9,9+
1420,567143224,French Tarot,Games,41298944,USD,4.99,33,1,4.5,5,3.4.0,4+
1421,567244903,Bubble Guppies: Animal School Day HD,Education,826970112,USD,4.99,1207,264,3.5,3.5,1.4,4+
1422,567249360,Bubble Guppies: Animal School Day,Education,829255680,USD,2.99,130,22,4,3.5,1.2,4+
1423,567289775,Mickey Mouse Clubhouse: Mickey's Wildlife Count Along,Entertainment,971752448,USD,2.99,743,22,3.5,3.5,1.6.82,4+
1424,567457151,MY EE,Utilities,23851008,USD,0,43,0,2.5,0,4.4.0,4+
1425,567533074,Sonic Jump™,Games,104692736,USD,2.99,8661,117,4.5,4,2.0.2,4+
1426,567767430,Yoga Studio,Health & Fitness,162386944,USD,4.99,28439,1067,5,5,3.4,4+
1427,568141784,"sugar, sugar",Games,25718784,USD,0.99,139,23,4.5,5,2,4+
1428,568543007,Watch NFL Network,Sports,73063424,USD,0,1110,30,2,2,2.3,4+
1429,568731681,SySight,Utilities,1209344,USD,0.99,0,0,0,0,4.3.5,4+
1430,568827824,Frax - The First Realtime Immersive Fractals,Entertainment,99244032,USD,0.99,245,22,4.5,4.5,1.4.2,4+
1431,568939466,ReindeerCam,Entertainment,47512576,USD,1.99,3379,776,4.5,5,2,4+
1432,569077959,Timehop,Social Networking,67424256,USD,0,49510,90,3.5,2,4.0.12,4+
1433,569185650,Pudding Monsters,Games,35096576,USD,0.99,10703,0,4.5,0,1.3.0,4+
1434,569632660,Toca Hair Salon 2,Education,99796992,USD,2.99,23349,308,4.5,4,1.1.5,4+
1435,570060128,"Duolingo - Learn Spanish, French and more",Education,89782272,USD,0,162701,1881,4.5,4.5,5.1.0,4+
1436,570103834,Printicular Print Photos - 1 Hour Pickup,Photo & Video,54000640,USD,0,3909,53,5,5,2.22.0,4+
1437,570180361,"Runtastic Push Ups PRO: Workouts, Trainer, Counter",Health & Fitness,45799424,USD,1.99,3434,58,5,5,2.4.1,4+
1438,570182662,"Runtastic Squats PRO  Workouts, Trainer & Counter",Health & Fitness,45754368,USD,1.99,1186,23,5,4.5,2.4.1,4+
1439,570306657,LEGO Batman: DC Super Heroes,Games,1139261440,USD,4.99,7717,1748,4,4,1.7,9+
1440,570315854,Repost for Instagram,Social Networking,46076928,USD,0,15185,407,4.5,5,3.2.5,12+
1441,570439968,Daily Celebrity Crossword,Games,94110720,USD,0,181384,1766,4,4.5,4.12.23,4+
1442,570772231,Global Shark Tracker,Education,36946944,USD,0,336,8,3,3.5,1.7,4+
1443,571096102,FOX NOW - Watch Full Episodes and Stream Live TV,Entertainment,56974336,USD,0,39391,1724,4.5,4.5,2.16.6,4+
1444,571172432,Mutant Mudds,Games,37110784,USD,4.99,819,49,4,4,1.0.7,9+
1445,571227995,"All-in Fitness: 1200 Exercises, Workouts, Calorie Counter, BMI calculator by Sport.com",Health & Fitness,96468992,USD,2.99,965,15,4.5,2,1.9.1,12+
1446,571393580,Gangstar Vegas,Games,2088777728,USD,0,46705,1118,4.5,4.5,3.1.0,17+
1447,571640421,Slender Rising,Games,228978688,USD,2.99,5214,76,4.5,4.5,1.7,12+
1448,571801488,365Scores,Sports,129219584,USD,0,9879,192,4.5,5,4.4.9,4+
1449,572395608,Temple Run 2,Games,158025728,USD,0,295211,91,4.5,4,1.37,9+
1450,572432485,Partia,Games,38211584,USD,3.99,209,103,4.5,4,1.0.3,9+
1451,572534490,Beat the Boss 2,Games,205271040,USD,0,117338,22708,4.5,4.5,2.8.0,12+
1452,573116090,Afterlight,Photo & Video,76231680,USD,0.99,14057,79,4.5,4.5,3.2,4+
1453,573516833,Warhammer Quest,Games,936792064,USD,2.99,4965,301,4.5,4.5,1.29,12+
1454,573615421,Vendée Globe 2016,Sports,253679616,USD,0,42,0,2,0,2.1.9,4+
1455,573859785,Joe Danger,Games,171192320,USD,1.99,3748,176,4.5,4,1.2,9+
1456,573916046,Fitness Point Pro,Health & Fitness,68373504,USD,4.99,1685,112,4.5,4.5,6.6.2,9+
1457,574001818,Beat the Boss 2 (17+),Games,205250560,USD,0.99,17203,553,4.5,4.5,2.8.0,17+
1458,574123647,iGun Pro HD - The Original Gun Application,Games,69952512,USD,0,22324,543,4.5,4.5,5.24,12+
1459,574375380,Sky Gamblers: Storm Raiders,Games,1820131328,USD,4.99,18822,25,4.5,4,1.5.2,12+
1460,574641836,METAL SLUG 1,Games,59441152,USD,2.99,540,240,4,4,1.1.1,9+
1461,575082759,Asva The Monkey HD,Games,44660067,USD,0.99,80,35,4.5,4.5,1.1.2,4+
1462,575119311,FINAL FANTASY IV,Games,537749504,USD,14.99,4558,225,4.5,4.5,1.4.4,9+
1463,575147772,LINE PLAY - Your Avatar World,Social Networking,108691456,USD,0,34677,313,4.5,4.5,4.9.6,4+
1464,575154654,Pou,Games,40968192,USD,0,3783,804,4.5,4,1.4.69,4+
1465,575357589,Christmas Stories: Nutcracker Collector's Edition HD (Full),Games,611252780,USD,6.99,259,259,4.5,4.5,1.0.0,4+
1466,575487269,aerofly FS - Flight Simulator,Games,2251403264,USD,3.99,1033,211,4.5,4.5,1.2.1,4+
1467,575590994,Infect Them All 2 : Zombies,Games,42951284,USD,0.99,2630,1469,5,5,1.3,12+
1468,575658129,Injustice: Gods Among Us,Games,1829599232,USD,0,612532,410,4.5,4.5,2.15.1,12+
1469,575812869,Dr. Panda Daycare,Education,79133696,USD,2.99,401,39,4,4.5,2.4,4+
1470,576443892,InstaLogo Logo Creator - Graphic design maker,Business,123656192,USD,2.99,6263,172,4.5,4.5,3.1,4+
1471,576505181,Ingress,Games,126825472,USD,0,2739,4,3.5,3.5,1.119.0,9+
1472,576588894,Sky Guide: View Stars Night or Day,Reference,175430656,USD,2.99,22100,1939,5,5,6.2.2,4+
1473,576649830,"InstaSize: Photo Editor, Picture Effects & Collage",Photo & Video,99624960,USD,0,15605,1288,4,4.5,4.3.41,4+
1474,576836614,SpongeBob Moves In,Games,634097664,USD,2.99,18758,44,4,4,4.37.7,4+
1475,576939960,Minigore 2: Zombies,Games,138681344,USD,1.99,3164,107,4.5,4.5,2,17+
1476,576959436,Incredipede,Games,77213696,USD,3.99,108,10,3,4,1.76,4+
1477,577232024,Lumosity - Brain Training,Education,214962176,USD,0,96534,188,4.5,4.5,9.8,4+
1478,577333970,Checkout 51: Grocery Coupons & Cash Back Savings,Shopping,18385920,USD,0,4878,209,4,4.5,5.6,4+
1479,577423493,"Retrica - Selfie Camera with Filter, Sticker & GIF",Photo & Video,112688128,USD,0,11021,9,4.5,4.5,4.1.1,4+
1480,577499909,TapeACall Pro - Call Recorder For Phone Calls,Business,49825792,USD,9.99,2951,505,4,5,3.4.7,4+
1481,577586159,Yahoo Mail - Keeps You Organized!,Productivity,177899520,USD,0,113709,18,4,4.5,4.16.1,4+
1482,577628510,TeamSpeak 3,Social Networking,27543552,USD,4.99,697,8,2.5,3,3.1.23,17+
1483,578203499,Bridge Constructor Playground,Games,82499584,USD,1.99,1628,14,4.5,5,2,4+
1484,578448682,Grand Theft Auto: Vice City,Games,1161168896,USD,4.99,20113,1153,4,4.5,1.6,17+
1485,578467798,Fish Out Of Water!,Games,72671232,USD,0.99,11000,935,4.5,4.5,1.2.8,4+
1486,578665578,Threema,Social Networking,24925184,USD,2.99,196,2,4.5,4.5,2.10.0,4+
1487,578979413,MyScript Calculator - Handwriting calculator,Productivity,21319680,USD,0,16555,1776,4.5,4,1.3.2,4+
1488,579446739,Wells Fargo for iPad,Finance,67862528,USD,0,2207,20,2.5,1.5,2.95,4+
1489,579581125,SmartNews - Trending News & Stories,News,26681344,USD,0,4645,28,4,4.5,4.1.10,17+
1490,579712380,"Alarm Clock Sleep Sounds Pro: Guided Meditation for Relaxation Cycle, Hypnosis and insomnia",Health & Fitness,89534464,USD,6.99,235,121,4.5,4.5,2.1,4+
1491,580002794,Followers + EA - Analytics for Instagram,Social Networking,19306496,USD,0.99,482,24,2.5,1,3.0.2,12+
1492,580175049,Blitz Brigade: Multiplayer FPS shooter online!,Games,1024388096,USD,0,41266,153,4.5,3.5,2.9.1,17+
1493,580765736,Megapolis,Games,136165376,USD,0,28902,92,4.5,4.5,3.70.20429,4+
1494,580991034,The Silent Age,Games,1522363392,USD,0,16852,457,4.5,4.5,2.16,12+
1495,581137577,VoiceTra(Voice Translator),Travel,14505984,USD,0,0,0,0,0,5.5,4+
1496,581463445,Lep's World 3 Plus - the super best platformer games,Games,70962176,USD,0.99,4678,205,4.5,4,1.8.4,4+
1497,581585669,Elmo Loves 123s,Games,520400896,USD,4.99,95,21,3.5,3.5,1.3.0,4+
1498,581906929,Athletics: Summer Sports (Full Version),Games,85116928,USD,0.99,365,3,4.5,4.5,1.6,4+
1499,581920331,WWF Together,Education,1272736768,USD,0,1385,25,4.5,4.5,2.1.5,4+
1500,582284493,Radio - USA,Entertainment,56379392,USD,0,109,2,4,3,5.2.4,4+
1501,582431926,Cliff Diving Champ,Games,51728384,USD,0.99,61,35,4.5,4.5,1.11,4+
1502,582486077,"ElfYourself by Office Depot, Inc.",Entertainment,109844480,USD,0,12177,184,4,3.5,5.2.0,4+
1503,582538300,TimeStamp Photo with GPS Address Location,Photo & Video,671744,USD,1.99,93,15,2.5,2.5,6.6,4+
1504,582654048,Sonic Dash,Games,186687488,USD,0,418033,419,4.5,4.5,3.7.1,4+
1505,582719476,"Instant Fitness : 600+ exercises, 100+ workouts, home, exercise workout trainer, 7 minute workout, on-the-go personal mobile fitness trainer by Fitness Buddy and Instant Heart Rate",Health & Fitness,80175104,USD,9.99,571,214,4.5,4.5,2,4+
1506,582790430,"SeatGeek  Tickets to Sports, Concerts & Broadway",Entertainment,68196352,USD,0,6088,196,4.5,5,4.6.0,4+
1507,582793399,Rocket Video for Google Cast and Chromecast to TV,Productivity,48523264,USD,1.99,4806,153,5,4.5,3.2,17+
1508,583066190,AVP: Evolution,Games,875347968,USD,2.99,4996,732,4.5,4.5,3,12+
1509,583222866,Deer Hunter Classic,Games,185881600,USD,0,179111,167,4.5,4.5,3.4.0,17+
1510,583308290,Naughty or Nice Scan Free,Entertainment,18944000,USD,0,729,194,3.5,3.5,1.6,4+
1511,583446403,Garmin Connect™ Mobile,Health & Fitness,285233152,USD,0,8341,156,3,4.5,3.18,4+
1512,583672052,BookScanner App,Book,13821952,USD,1.99,160,12,4,4,2.9,4+
1513,583976519,Cubasis 2 - Mobile Music Creation System,Music,1032812544,USD,49.99,297,17,4,4.5,2.1,4+
1514,584485870,ZEDGE™ Ringtones,Entertainment,52864000,USD,0,9010,165,3.5,1,3.4.2,12+
1515,584557117,Napster - Top Music & Radio,Music,184817664,USD,0,14268,80,4,3.5,5.7.5,12+
1516,584927317,Warbits,Games,185147392,USD,4.99,1051,43,4.5,5,1.2,9+
1517,585027354,Google Maps - Navigation & Transit,Navigation,120232960,USD,0,154911,1253,4.5,4,4.31.1,12+
1518,585259203,Super Stickman Golf 2,Games,96925696,USD,0,46859,2808,4.5,4.5,2.8,4+
1519,585307861,PicTapGo,Photo & Video,32724992,USD,1.99,1175,0,4.5,0,3.5.2,4+
1520,585512923,Dr. Panda Veggie Garden,Education,159403008,USD,2.99,124,9,4,4.5,1.5,4+
1521,585599497,Ski Jumping Pro,Games,233041920,USD,0.99,308,56,4,4,1.3.0,4+
1522,585658160,Wild Kratts Creature Power,Games,100749312,USD,1.99,155,63,3.5,3.5,2.46,4+
1523,585801479,iMaps+ for Google Maps ™ and Street View ™ : Transit and Offline Contacts,Navigation,18010112,USD,2.99,1225,63,4,4,4.1.1,4+
1524,585880277,Alphabet Aquarium School Adventure Vol 1: Teachme Letters - Animated Puzzle Games for Preschool and Kindergarten Explorers by 22learn,Games,56923703,USD,1.99,150,120,4,4,1.2,4+
1525,586076398,Amaziograph,Entertainment,21285888,USD,0.99,181,14,4,4,3.0.3,4+
1526,586149216,Monash University Low FODMAP Diet,Medical,48359424,USD,7.99,159,1,3.5,2,2.0.4,12+
1527,586192051,Santa Tracker Christmas Free,Entertainment,49776640,USD,0,134,11,3.5,3.5,2.4,4+
1528,586280100,Block Fortress,Games,343504896,USD,1.99,15430,63,4.5,4.5,1.6.3,12+
1529,586328581,ABCmouse.com - Early Learning Academy,Education,266735616,USD,0,18749,119,4.5,4.5,5.5,4+
1530,586379597,Golf Live Extra,Sports,11104256,USD,0,840,0,3,0,3.31,4+
1531,586447913,Microsoft Word,Productivity,334425088,USD,0,47999,691,4.5,4.5,2.1,4+
1532,586449534,Microsoft PowerPoint,Productivity,336831488,USD,0,10939,92,4,4.5,2.1,4+
1533,586575092,Coin Party: Carnival Pusher,Games,221737984,USD,0,2057,109,4.5,4.5,2.6.7,12+
1534,586683407,Microsoft Excel,Productivity,323411968,USD,0,24430,357,4.5,4.5,2.1,4+
1535,586854309,STAR WARS™: FORCE COLLECTION,Games,373793792,USD,0,3936,3,4,3.5,5.4.2,4+
1536,586910133,Smart Alarm Clock : sleep cycle & snoring recorder,Health & Fitness,49837056,USD,0,3779,14,4,4.5,8.4,4+
1537,587366035,PicsArt Photo Studio: Collage Maker & Pic Editor,Photo & Video,124726272,USD,0,29078,6,4.5,4,9.8,12+
1538,587823548,1 Second Everyday: Video Diary,Photo & Video,114876416,USD,4.99,2433,10,3.5,4.5,1.60000.1,4+
1539,587842308,The Walking Dead: Dead Yourself,Entertainment,109892608,USD,0,2369,11,4.5,5,3.4,17+
1540,587849880,Bokeh Lens,Photo & Video,3923968,USD,0.99,206,15,4,4.5,1.3.6,4+
1541,587868848,Score Darts,Sports,8620032,USD,3.99,105,28,4.5,4.5,3.61,4+
1542,587922128,"ProTracker Plus Weight, Calorie & Exercise Tracker",Health & Fitness,75834368,USD,2.99,2319,40,4.5,4,2.1.3,4+
1543,588013838,VSCO,Photo & Video,98576384,USD,0,11174,0,3.5,0,27,12+
1544,588199634,Moto Madness - 3d Motor Bike Stunt Racing Game,Games,32718397,USD,0.99,13,2,3,3.5,1.1,4+
1545,588287777,Baidu Videos,Entertainment,142116864,USD,0,1,1,5,5,7.8.5,17+
1546,588358613,"Drawing Desk - Draw, Paint, Doodle & Sketch board",Productivity,116443136,USD,0,11040,644,4,4.5,5.4.2,4+
1547,588682669,Alpaca World HD+,Games,229460992,USD,0,1191,572,4.5,4.5,3.2.2,4+
1548,588722840,"SportsManias: Sports Emojis, Fantasy & Team News",Sports,53601280,USD,0,2431,14,4.5,4.5,3.1.18,12+
1549,588797948,Open Food Facts,Food & Drink,6660096,USD,0,1,1,1,1,1.31,4+
1550,588922922,Gym Log+ — Workout and Fitness Tracker,Health & Fitness,76704768,USD,4.99,50,0,4,0,2.28.0,4+
1551,589220663,2XL Snocross,Games,141524992,USD,1.99,181,3,4,3.5,1.2.1,4+
1552,589351740,H&M,Shopping,27372544,USD,0,687,19,3,2.5,2.21.0,4+
1553,589653414,"7-Eleven, Inc.",Food & Drink,42894336,USD,0,1356,73,2.5,2.5,2.3.6,4+
1554,589779009,METAL SLUG 2,Games,83660800,USD,2.99,421,174,4.5,4.5,1.0.2,9+
1555,590216134,Plant Nanny - Water Reminder with Cute Plants,Health & Fitness,74738688,USD,0,27421,2544,4.5,4.5,1.9.2,4+
1556,590250573,Little Inferno HD,Games,121733120,USD,4.99,2145,189,4.5,4.5,1.33,12+
1557,590268705,First Grade Learning Games (School Edition),Education,22910976,USD,3.99,7,0,3.5,0,2.2,4+
1558,590353452,Hardcore Dirt Bike 2,Games,47202304,USD,1.99,26,3,3,1,1.1,9+
1559,590652256,Slots Discovery,Games,65385472,USD,0,754,21,4,4,6.6,12+
1560,591301867,bloxorz,Games,28262400,USD,0.99,56,17,4,4,2.5.0,4+
